Vehicle_ID,Make_and_Model,Year_of_Manufacture,Usage_Hours,Load_Capacity,Actual_Load,Last_Maintenance_Date,Maintenance_Cost,Engine_Temperature,Tire_Pressure,Fuel_Consumption,Battery_Status,Vibration_Levels,Oil_Quality,Failure_History,Anomalies_Detected,Predictive_Score,Maintenance_Required,Delivery_Times,Downtime_Maintenance,Impact_on_Efficiency,Vehicle_Type_Van,Route_Info_rural,Route_Info_urban,Maintenance_Type_oil change,Maintenance_Type_tire rotation,Brake_Condition_good,Brake_Condition_other,Brake_Condition_poor,Weather_Conditions_other,Weather_Conditions_rainy,Weather_Conditions_snowy,Weather_Conditions_windy,Road_Conditions_other,Road_Conditions_rural,Road_Conditions_urban,Make_ford,Make_tesla,Make_volvo,Model_fh,Model_semi,Model_silverado,Service_Year,Service_Month,Service_DayOfWeek,Days_Since_Last_Service,Recent_Service_90d,Load_Utilization
67,ford f150,0.941176470588232,0.04164581397011511,0.03214654327935559,0.03384369992186691,2023-01-12,0.9494909650734425,0.0,0.0,1.0,0.0,0.3006115691862365,0.6643806045514541,1.0,1.0,0.3793324577449434,1.0,0.0,0.0010335461289381859,0.07989523384252559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,1,3,535,0,1.0
68,tesla semi,0.4117647058823479,0.006506041324086652,0.08619710189763356,0.0626765393606161,2023-11-08,0.03236820689663222,0.0,0.7519503037107216,1.0,0.26046013741358287,0.1821139272526168,0.7313812819512536,1.0,1.0,0.2014309603176722,1.0,0.2777556023596538,0.007633798832778209,0.17739679491643898,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,11,2,235,0,0.7271304716839535
69,ford f150,0.3529411764705941,0.06363051404875956,0.02753236433037093,0.031980850297302486,2024-04-25,0.06633016212878669,0.0,0.0,0.13551480866231036,0.0,0.011045886141651903,0.93378550141217,0.0,1.0,0.2164148286626241,1.0,0.019606395632141047,0.0,0.1323487066264946,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,4,3,66,1,1.0
70,volvo fh,0.6470588235294201,0.2280331736612569,0.013154737384314694,0.011694422881199715,2023-04-08,0.06349212721657936,0.0,0.0,0.0,0.0,0.047768204815501265,0.8586276161937173,1.0,1.0,0.16549195642911602,1.0,0.43410360123988473,0.011404120694954601,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2023,4,5,449,0,0.8889894598081286
71,chevy silverado,0.8823529411764781,0.11517837992421534,0.04153990331430394,0.04726084059262429,2023-10-01,0.04018299507947486,0.0,1.0,0.0,0.0,0.004817144473962751,0.8564725340626379,0.0,0.0,0.23266004578875238,0.0,0.9529392628628575,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,10,6,273,0,1.0
72,ford f150,0.470588235294116,0.004861657253163652,0.06144214476687914,0.04479321584068852,2023-05-26,0.02753961554736263,0.0,0.0,0.7104974579225609,0.0,0.008193846436364461,0.6544375738233933,0.0,1.0,0.15420631265094573,1.0,0.6414490032110521,0.0,0.050388250100719456,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,5,4,401,0,0.7290307981702268
73,ford f150,0.8823529411764781,0.21337670694216057,0.1275351992677083,0.12023672871094825,2023-02-04,0.054017799211378115,0.0,0.0,0.5195695841484704,0.0,0.043413342104044864,0.873245648209474,0.0,1.0,0.28668115817510287,1.0,0.03802972888333557,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,2,5,512,0,0.9427728925138552
74,tesla semi,0.705882352941174,0.011296203617644955,0.3001685293236305,0.3008792879105481,2024-02-23,0.03779906386691541,0.0,0.0,0.0,0.0,0.02638089265260054,0.748290540382489,1.0,1.0,0.21287206755670018,1.0,0.0,0.17301888774426463,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2024,2,4,128,0,1.0
75,chevy silverado,0.764705882352942,0.02870522628154715,0.04092477473738897,0.04561920186502331,2023-03-09,0.5917567078599802,0.0,0.6239287936702502,0.0,0.0,0.1911355018670031,0.8464195475479349,0.0,1.0,0.310438850685258,1.0,0.3007076371463258,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,3,3,479,0,1.0
76,chevy silverado,0.3529411764705941,0.011939658254093087,0.03174969873064718,0.032193744181539745,2023-05-03,0.06469068337298893,0.0,0.0,0.0,0.0,0.004145026790554864,0.8196101211675008,0.0,1.0,0.44182433428261464,1.0,0.0,0.0,0.15378249835722788,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,5,2,424,0,1.0
77,chevy silverado,0.5882352941176521,0.2122685350682777,0.0610240890836802,0.05290099021531989,2023-10-27,0.026781361849703117,0.0,0.6858409679477866,0.7376963438041559,0.0,0.2245403220507555,0.601554907633382,1.0,0.0,0.5525703035609181,1.0,0.0,0.2719447060211516,0.46311284000213115,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2023,10,4,247,0,0.86688701150096
78,ford f150,0.529411764705884,0.08046757703581897,0.11127038105783632,0.11540896012392837,2023-10-12,0.04873707805038342,0.0,0.25541191483686276,0.20652794782977651,0.0,0.12907054593992834,0.6606310828239789,1.0,1.0,0.3762988423900085,1.0,0.28354651278196935,0.021959124655065936,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2023,10,3,262,0,1.0
79,ford f150,0.470588235294116,0.12886966468863945,0.08991530122796494,0.10666277557847964,2023-10-07,0.013145845214039237,0.0,1.0,0.9594466841840961,0.4091305042585205,0.04331856314902653,0.8168254389039179,0.0,0.0,0.16136447359638098,0.0,0.02427392788046788,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2023,10,5,267,0,1.0
80,ford f150,0.1176470588235361,0.0419317938085365,0.20017710342386072,0.16271505734974973,2024-03-16,0.03757312043377324,0.0,0.0,0.0,0.0,0.07763138120690836,0.9332393265878299,0.0,0.0,0.23956861419138423,0.0,1.0,0.0,0.0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,3,5,106,0,0.8128554892974559
81,tesla semi,0.8235294117647101,0.4071280474726532,0.05318915060851606,0.05917144486570995,2024-02-27,0.04203301689009128,0.0,0.0,0.15894932757532743,0.0,0.05919368495788383,0.7321542831367379,0.0,0.0,0.1715426410745753,0.0,0.0,0.0,0.1439911415110717,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2024,2,1,124,0,1.0
82,chevy silverado,0.470588235294116,0.05090441123900765,0.18829569407391314,0.18028781452072482,2023-02-07,0.4187103079682116,0.0,0.0,0.29490702293200294,0.0,0.12165904588208072,0.5827113603053332,0.0,0.0,0.21216156471748154,1.0,0.0,0.0,0.00884232211579139,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2023,2,1,509,0,0.95747178610444
83,ford f150,1.0,0.17391148924000857,0.16710165927958004,0.16356985849662836,2024-03-08,0.06524051607701617,0.0,0.0,0.08164597961711118,0.0,0.28664340048591236,0.5611610262330425,1.0,0.0,0.22475016392154007,1.0,0.3221172817232917,0.05474512179293593,0.18092667752418481,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,3,4,114,0,0.9788643583901069
84,ford f150,0.8823529411764781,0.07589189962107672,0.03986294578764827,0.04122311676210169,2023-11-23,0.9156094694600567,0.0,0.0,0.0,0.0,0.05527701868283897,0.6114025039598768,1.0,0.0,0.21149142336325658,1.0,1.0,0.1224446133792128,0.29355739574809847,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,11,3,220,0,1.0
85,ford f150,0.8823529411764781,0.006613283763494674,0.46964735696997734,0.533842857005139,2024-01-20,0.9932173281433274,0.0,0.9960965997329259,1.0,1.0,0.06407527703840044,0.7579478247267172,1.0,0.0,0.8317387199481072,1.0,0.2757942180310458,0.2996381980652193,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,1,5,162,0,1.0
86,ford f150,0.6470588235294201,0.11846714806606135,0.1348789948340214,0.15625636910318738,2023-11-11,0.7437464835906706,0.0,1.0,0.0,0.0,0.05205192692001003,0.7131049740561491,1.0,1.0,0.2795737876208091,1.0,0.004429414443967675,0.08185706593747524,0.14529751142685096,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,11,5,232,0,1.0
87,chevy silverado,0.8823529411764781,0.10280975191249017,0.004366950042341675,0.004720727819585505,2023-06-27,0.0059011080809914795,0.0,0.0,1.0,0.0,0.19396829118590528,0.8854237746230255,1.0,0.0,0.17870496929683638,1.0,1.0,0.10259802674470964,0.265419814411489,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,6,1,369,0,1.0
88,chevy silverado,0.6470588235294201,0.1367698577250304,0.03872593522136192,0.03187083464978852,2023-04-16,0.05936331516623551,0.0,0.0,0.2766675985741088,0.0,0.2294355606427571,0.47614513805428527,1.0,1.0,0.05008065267283909,1.0,0.08714729539378625,0.059951901902253926,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023,4,6,441,0,0.8229842473167182
89,tesla semi,1.0,0.18638735969114179,0.09288619535182983,0.09894203912544423,2023-08-09,0.014728290969900706,0.0,0.6051721765618403,0.0,0.0,0.09662664816489555,0.7935062582515896,1.0,0.0,0.1358787260019556,1.0,0.0,0.02345235982623516,0.021322654345681008,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2023,8,2,326,0,1.0
90,ford f150,0.470588235294116,0.08554371916779867,0.0332394033572837,0.028304531092466178,2023-05-05,0.01253144627356904,0.0,0.0,0.0,0.0,0.33167252770324546,0.58908908986858,1.0,0.0,0.2386765913517882,1.0,0.0,0.028627034760992938,0.08589600985154952,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,5,4,422,0,0.8515354739742597
91,ford f150,0.529411764705884,0.004253950096518196,0.054242575601240475,0.06137746767321416,2024-03-12,0.06556460853197216,0.0,0.25895477500277253,0.7810628583497832,0.0,0.0010333648171455307,0.6459388431530865,0.0,0.0,0.42691744988413316,0.0,0.0,0.0,0.033468985220232256,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2024,3,1,110,0,1.0
92,chevy silverado,0.941176470588232,0.04514906699077715,0.1278740929211035,0.14408189472402877,2024-04-28,0.027516076885099258,0.0,0.5142133136154627,0.0,0.0,0.17986996960390006,0.4949089331804696,1.0,0.0,0.26472708707616166,1.0,0.0,0.07916081047313193,0.12967573175667937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,4,6,63,1,1.0
93,chevy silverado,1.0,0.002395081146779152,0.05541829410935624,0.05826393250686723,2023-12-18,0.0023756387242632807,0.0,0.0,0.2528477770306438,1.0,0.035110134590873185,0.6930623727021122,1.0,0.0,0.175267040655596,1.0,1.0,0.0011214495340980688,0.24567093111948787,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,12,0,195,0,1.0
94,chevy silverado,0.941176470588232,0.08700936583970831,0.06441751054176482,0.06110272992483466,2024-03-22,0.0015429226143077422,0.0,1.0,0.6378579076402158,0.7640893304285044,0.004282262866857384,0.603653555667823,0.0,1.0,0.2556090270783976,1.0,0.0,0.0,0.17735681122695887,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,3,4,100,0,0.9485422427993233
95,chevy silverado,0.1176470588235361,0.01837420461857439,0.10731145299785223,0.11219555482383038,2023-05-28,0.4476729567728934,0.0,0.06695946849993795,0.530665909052503,0.0,0.06921275634745498,0.9999999999999999,0.0,1.0,0.0908880960485623,1.0,0.0,0.0,0.09770997867356729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,5,6,399,0,1.0
96,ford f150,1.0,0.0934439122041896,0.011415978062659628,0.011137412891402314,2024-05-29,0.05290457561310109,0.0,1.0,0.0,0.48195054552835437,0.1778928161016419,0.6771368033584294,0.0,0.0,0.2937197537083548,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,5,2,32,1,0.9755986592013112
97,chevy silverado,0.941176470588232,0.37130907271037394,0.03618931208924246,0.02928133207768277,2023-08-02,0.05971929881417683,0.0,0.0,0.8003756331325844,0.0,0.004217348984584567,0.38107685251932166,0.0,1.0,0.22882421096358896,1.0,0.14943705820442177,0.0,0.00784704355195287,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,8,2,333,0,0.8091154649603539
98,ford f150,0.4117647058823479,0.20529777650675626,0.02975390459227623,0.030669450535086993,2023-12-22,0.02299852375387331,0.0,0.8460923741806485,0.5993149761025682,1.0,0.011180337429324767,0.6282597810778484,0.0,0.0,0.23692843143388295,0.0,0.6620316732392906,0.0,0.03225613308913164,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,12,4,191,0,1.0
99,ford f150,0.1176470588235361,0.03824980338886109,0.13327137910739656,0.14129013833475446,2023-01-08,0.03333159435700027,0.0,0.0,0.23914437144326922,0.0,0.35712431208151096,0.6603034753583846,0.0,0.0,0.20290290246988255,0.0,0.0,0.0,0.0556670836701339,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,1,6,539,0,1.0
100,ford f150,0.941176470588232,0.02849074140273111,0.0011488646107194577,0.0008466087359887421,2023-10-28,0.02172016950953857,0.0,0.0,0.14804988857800305,0.308964142302127,0.08453918965935912,0.5722355479068623,1.0,0.0,0.19701207141604254,1.0,0.0,0.008330579367103403,0.13058212316279036,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,10,5,246,0,0.7369090562016417
101,ford f150,0.4117647058823479,0.3740973761349825,0.08084967695544432,0.09403254764524131,2024-01-05,0.8884994182243598,0.0,0.7225664718191653,1.0,0.0,0.2778841861626028,0.5120847023102822,0.0,1.0,0.18175463220518348,1.0,0.4176828974474895,0.0,0.018280987703275742,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,1,4,177,0,1.0
102,chevy silverado,0.8823529411764781,0.10602702509473082,0.017280884733851292,0.015356937672913108,2024-02-13,0.345027904491913,0.0,0.7780875912451815,0.0,0.0,0.11040573648235094,0.8886356927835711,0.0,1.0,0.09734118766063343,1.0,1.0,0.0,0.12218724546796392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,2,1,138,0,0.8886661712887078
103,ford f150,0.1176470588235361,0.20665618073925787,0.08976332487320328,0.07435800502800198,2023-12-29,0.015049283917279742,0.0,0.0,0.1636019004960787,0.0,0.1268572998935262,0.8226836846857096,1.0,1.0,0.22566625721973846,1.0,0.6349599479372601,0.0723672030179557,0.05205642846950581,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,12,4,184,0,0.8283784622844313
104,chevy silverado,0.8823529411764781,0.0018588689497390433,0.04507156209408726,0.043496534049794096,2023-06-03,0.0558128202057387,0.0,0.0,0.0,0.0,0.10309545307435465,0.42055705159906875,0.0,1.0,0.16649076113261932,1.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,6,5,393,0,0.9650549488166112
105,volvo fh,0.0,0.0015728891113176522,0.04008263868266132,0.03049364328576979,2023-03-13,0.031318321342037124,0.0,0.0,0.0,0.0,0.03299056012505719,0.5431360754624425,1.0,0.0,0.6679177803802027,1.0,0.01274747396678795,0.07504307685552963,0.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,2023,3,0,475,0,0.7607693577059967
106,ford f150,0.8823529411764781,0.1123543290198041,0.32463755256609084,0.3023137239581752,2024-03-24,0.04838174635749136,0.0,0.8266816139653275,0.6585452538805454,0.0,0.009648441283627638,0.5732787510807812,0.0,0.0,0.6449024178985673,1.0,0.06482704847442484,0.0,0.004159827722550108,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,3,6,98,0,0.9312346078527964
107,ford f150,1.0,0.04182455136912848,0.04813067007149426,0.048986101786438856,2024-04-12,0.045795778391846204,0.0,0.0,0.4872370716982933,0.0,0.04287139196809943,0.7805545853361641,0.0,0.0,0.2543913781799719,0.0,0.0035389605498170745,0.0,0.3134861805968253,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,4,4,79,1,1.0
108,chevy silverado,0.8823529411764781,0.024272538786015586,0.005017792983022083,0.004275813378236373,2023-02-04,0.035644046597381074,0.0,0.9214733943441953,0.0,0.0,0.008040959002214663,0.47350556668435295,0.0,1.0,0.1874897595543608,1.0,0.022110433960968887,0.0,0.32007301701799695,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,2,5,512,0,0.8521302876989485
109,ford f150,1.0,0.4355115464359763,0.0668627117405681,0.048606228013736784,2023-10-27,0.005989476910639554,0.0,0.0,1.0,0.0,0.031567805192206894,0.9703560372765044,0.0,0.0,0.29262069768683,0.0,0.38957527514037676,0.0,0.05898540140989822,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,10,4,247,0,0.7269556790088365
110,ford f150,0.8823529411764781,0.056338028169014086,0.10499761345378784,0.11435559918619533,2023-05-10,0.9202650411573137,0.0,1.0,0.0,0.0,0.04221403879239969,0.4696696535190604,0.0,1.0,0.03563771068050226,1.0,0.2834554364099484,0.0,0.051250497297522235,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,5,2,417,0,1.0
111,ford f150,0.941176470588232,0.1760920855079717,0.2576291476535754,0.24458419337307452,2023-05-18,0.06310292652277959,0.0,0.36970095332187447,0.8484773976116711,0.0,0.11513030097028049,0.8558362547512212,1.0,1.0,0.1082682125658575,1.0,0.849351710284263,0.01000045320618976,0.3221764750396139,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,5,3,409,0,0.9493653788815776
112,ford f150,0.705882352941174,0.27682848359190676,0.06882755502003665,0.08111464118068143,2023-07-11,0.04706495229215117,0.0,1.0,0.8324824399133244,0.0,0.059618781925823414,0.6571498815365499,0.0,0.0,0.31489021397057665,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,7,1,355,0,1.0
113,volvo fh,0.529411764705884,0.016729820547651392,0.09903871686412273,0.07876112158218089,2023-05-09,0.010024082023099228,0.0,0.1547482342729577,0.0,0.0,0.08268584970652226,0.6435628603613192,1.0,1.0,0.581539616049522,1.0,0.5456306993747524,0.07907540226139478,0.31510486658038517,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2023,5,1,418,0,0.7952558764491879
114,tesla semi,0.6470588235294201,0.05183384571387717,0.07043147015694964,0.08082949053443464,2023-10-09,0.024570536052320666,0.0,0.3987137443767247,0.10960606989752664,1.0,0.016735357825945863,0.41919376939322983,1.0,1.0,0.17055055550469492,1.0,0.017203118370102147,0.015952034419178744,0.2374737563300949,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,10,0,265,0,1.0
115,chevy silverado,0.17647058823528994,0.010617001501394151,0.023655108271265102,0.019676760471836627,2023-08-20,0.7738338564790437,0.0,0.6306424002679656,0.20380734095906866,0.0,0.022504303318941637,0.5519218287810242,0.0,0.0,0.40855030401524056,0.0,0.05752502731424407,0.0,0.026577506436866793,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2023,8,6,315,0,0.8318186603161251
116,tesla semi,0.470588235294116,0.389719024808751,0.008509471033919691,0.008007287361576116,2024-01-17,0.03373634573741721,0.0,0.0,1.0,0.0,0.14473541353974012,0.6890228366044086,0.0,0.0,0.36957537468995044,0.0,0.4084091471151678,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2024,1,2,165,0,0.9409853244294721
117,tesla semi,0.705882352941174,0.32204904554228925,0.16052427535350428,0.13231127565984402,2024-01-03,0.05817365870665578,0.0,0.0,0.0,0.0,0.010533950717409084,0.6158472488936316,1.0,1.0,0.09653904222370126,1.0,0.27432341891848033,0.05359163281398887,0.28312466785704016,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2024,1,2,179,0,0.8242446531433953
118,ford f150,0.6470588235294201,0.15736040609137056,0.08849361841780323,0.08904029400775573,2023-10-02,0.017666784316849288,0.0,0.3670399995774174,0.31955956944953884,0.0,0.13673199252714785,0.7588738725964496,0.0,0.0,0.09444553754003991,1.0,0.505340912869504,0.0,0.0072249200282065995,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,10,0,272,0,1.0
119,tesla semi,0.8823529411764781,0.06327303925073283,0.16040760472309992,0.1545143855526082,2023-07-13,0.02016387060331521,0.0,0.0,0.0,1.0,0.05633489841243718,0.7320346581448,0.0,0.0,0.18403505840405254,0.0,0.06427197658260352,0.0,0.2957668686465377,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2023,7,3,353,0,0.9632609739378333
120,chevy silverado,0.8823529411764781,0.06556087795810396,0.2938038753576044,0.23057677359235945,2023-03-16,0.03976659282185477,0.0,0.6344684803332907,1.0,0.0,0.05191370114371227,0.7670295450287817,1.0,0.0,0.1331150954668239,1.0,0.06619517277134034,0.001964172167675881,0.34436177812623103,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2023,3,3,472,0,0.784798271676002
121,tesla semi,0.941176470588232,0.22560234503467505,0.238844047546746,0.2511270103177411,2024-05-15,0.018664815998065708,0.0,0.3611285392558884,0.04474428959450427,1.0,0.008240489404076365,0.718379643406596,0.0,0.0,0.24530530881122842,0.0,0.15150941652528743,0.0,0.15737595717801603,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2024,5,2,46,1,1.0
122,tesla semi,0.764705882352942,0.044469864874526345,0.07544361778847504,0.0806264089245443,2023-07-31,0.03365902307990308,0.0,0.8871159677702947,0.0,0.0,0.016391365984820924,0.4900864850162655,0.0,1.0,0.1399189498545583,1.0,0.3103022411262871,0.0,0.13032269358757295,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2023,7,0,335,0,1.0
123,ford f150,0.941176470588232,0.03992993493958676,0.05398915388384113,0.04423343061957667,2024-05-28,0.7653878517103296,0.0,0.0,0.0,0.0,0.07742496694262702,0.8715495009233137,1.0,0.0,0.16071751262612533,1.0,0.5040173811461054,0.07979899615377455,0.026427718442877834,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2024,5,1,33,1,0.8193021641855304
124,ford f150,1.0,0.03928648030313863,0.1428188116677999,0.1423384830580531,2023-10-06,0.42500653432081337,0.0,1.0,0.0,0.0,0.029121971345170167,0.6849208957771459,0.0,0.0,0.1814455574400503,0.0,0.3913190495173368,0.0,0.06876412379979802,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,10,4,268,0,0.9966367973228623
125,ford f150,0.8823529411764781,0.003217273182240652,0.005458998106957197,0.006098343934479724,2023-05-25,0.04561827126748097,0.0,0.14412891136910766,0.0,0.0,0.17097437965769444,0.7781359342851178,0.0,1.0,0.4761299358887506,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2023,5,3,402,0,1.0
126,ford f150,0.8823529411764781,0.09033388146135697,0.1382415609224735,0.15413101056794346,2024-01-04,0.04992701958915115,0.0,0.0,0.0,0.0,0.07680474024181201,0.6317580671002897,1.0,1.0,0.19560361541454988,1.0,0.2127860973024705,0.15373303375088324,0.2211594298960138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,1,3,178,0,1.0
127,tesla semi,0.941176470588232,0.09809108457853721,0.0003461064344736621,0.0002738659253825521,2024-01-23,0.6490606254680322,0.0,0.29173262783854115,0.4078133190751256,0.0,0.09836342344995398,0.6667981167886229,0.0,0.0,0.29170209250113804,0.0,0.15106480139979456,0.0,0.04943009920074179,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2024,1,1,159,0,0.7912766077262647
128,tesla semi,0.8823529411764781,0.008758132551655109,0.017712776380556773,0.012911679923177924,2024-05-10,0.04679459499689666,0.0,0.0,0.0,0.0,0.08693067988205241,0.3911441443164926,1.0,0.0,0.16805976166120312,1.0,0.17128433409239607,0.03858454808645779,0.0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2024,5,4,51,1,0.7289472664122272
129,ford f150,0.29411764705882604,0.02831200400371774,0.22257586701276633,0.23521254515392753,2024-03-30,0.058205187837614025,0.0,0.0,0.8794645823277407,0.0,0.06669414081915986,0.775838082364899,0.0,0.0,0.22155692950619477,0.0,0.12644427078317982,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,3,5,92,0,1.0
130,chevy silverado,0.529411764705884,0.06259383713448202,0.03203410588622332,0.028641510904324693,2023-11-11,0.0019697457450182122,0.0,0.0,1.0,0.0,0.0017754099572266251,0.8218538926893538,1.0,1.0,0.08518556692075319,1.0,0.19354884673248102,0.19417026273978458,0.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023,11,5,232,0,0.8940942820771016
131,ford f150,0.0,0.20629870594123115,0.02659054182392848,0.02760819777049045,2023-08-13,0.4439154361653585,0.0,1.0,0.0,0.1172119700818346,0.13060983750705324,0.8544162200697035,0.0,1.0,0.4108162263540638,1.0,0.8160276106632843,0.0,0.04526393108993859,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2023,8,6,322,0,1.0
132,ford f150,0.941176470588232,0.286337313219418,0.006692928921530989,0.0060914094218109515,2023-05-02,0.014669575685163048,0.0,1.0,0.0,0.0,0.03670961672295154,0.562976423714607,1.0,1.0,0.10627537631175002,1.0,0.536281904775217,0.3024808550188642,0.0923410835293477,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,5,1,425,0,0.9101261186586095
133,ford f150,0.529411764705884,0.08826052763280189,0.10970255189100278,0.13297075236463604,2024-06-26,0.04240756051558159,0.0,1.0,0.26536054456633645,0.3734559927245371,0.10096830597122554,0.5661538836264036,0.0,1.0,0.06444838870435594,1.0,0.5581169037089663,0.0,0.11268392162360494,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,6,2,4,1,1.0
